RegionID,RegionName,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022
394530,"Denver, CO",279038.984,281529.1041,283400.7135,285809.716,289309.0025,291103.5922,292862.4571,293372.2731,295431.6717,298036.4949,300390.4945,303678.4075,308880.1462,312877.1066,316750.9315,321646.0358,324606.7691,328027.5287,330732.3993,334268.9034,336917.4797,340535.3492,343065.952,346492.2916,348246.5667,353406.9103,357825.6823,360988.8114,363740.8281,365554.1705,368132.715,369675.966,370080.4327,373121.9367,376215.9651,378524.3855,382335.1891,387996.007,391695.7485,394618.5091,396942.4631,398528.4472,397825.5036,398788.0033,401327.3466,403482.6514,405054.1444,409987.4245,411334.4414,414744.7969,419219.0424,423102.2174,425303.3305,427598.116,428413.2222,428964.459,431065.6637,431992.9045,434108.792,433718.0545,434042.6137,438729.2175,439265.8396,440451.9583,439821.6527,440503.5237,439142.1946,439332.5536,439234.101,439213.4979,440366.1266,444178.8567,447472.5338,448629.6625,452227.7739,455472.4833,455022.6971,456311.8494,458846.5116,462517.5365,466608.8348,472596.4902,478027.6225,484316.452,491669.2037,500893.2629,510337.8157,521569.8234,538268.9981,551472.339,561662.8099,564629.7782,567782.0096,575732.7968,584231.9686,594910.7766,605781.1184,621684.4428,639057.1688,648413.5974,650978.1287,641633.6247,630140.5056
394531,"Des Moines, IA",162238.5965,163317.7079,164369.7146,165898.1983,166299.8337,166048.3931,166326.0396,165667.438,165943.0419,165506.1979,164632.2742,164369.9264,165854.9746,166526.7733,168189.5815,170076.031,170931.4493,171823.9269,173080.2224,173325.5637,174610.4591,174927.0026,175532.6376,176784.1815,176126.3562,177612.4016,179665.0318,180919.0566,182082.583,182909.8626,183074.8302,182756.2922,182538.4016,183780.0337,184085.6443,184528.9458,185389.5808,186214.3997,187610.3784,188857.6398,190254.5479,190491.7771,191445.5308,192344.2732,193209.6499,192936.3922,194181.5154,196415.6746,194793.9388,195599.8422,197383.6469,199124.5022,200662.1387,200356.5348,200856.4068,201424.4447,201456.1442,201612.7542,201406.7824,202348.5251,203325.135,205156.8897,205596.6083,205939.0834,206348.7483,208174.4719,207519.5537,207790.2996,207590.0368,207068.1229,207284.0665,208187.3684,208620.5519,208306.7836,210171.9616,210796.9367,212313.7586,213599.2445,215188.7828,214978.3434,216058.1869,217002.5058,218489.5379,217895.7801,220888.5455,226233.8798,228878.0403,231421.7621,234961.2514,237815.479,241194.6469,242294.1642,243115.7919,244536.2341,246938.2833,251018.7865,253442.2622,256830.4183,258878.9095,263572.8882,265554.1654,268282.0556,268987.4605
394532,"Detroit, MI",120921.6026,121972.3168,123133.5544,124401.0679,125877.6447,127868.308,128407.2931,127949.1034,127603.7954,127840.6839,128252.4586,128495.355,129324.3606,130321.2739,131667.8551,132577.2555,133475.0016,134674.3476,135043.055,135066.7313,134385.0217,134623.5201,135026.2109,136018.7227,136718.0258,137783.8421,138434.6489,141914.2465,143448.4608,144545.8292,145844.2911,145431.0161,145922.5185,147082.4709,146633.9799,146870.9181,149093.8104,149881.4724,151697.658,154314.8286,156586.7193,157775.4981,157853.5143,158270.2293,158363.2206,158455.3076,159403.8239,159625.5494,162193.3693,163901.0287,165732.1733,168662.374,170514.9409,171725.7454,172154.8329,171868.5373,172256.4121,172147.1916,172298.2953,173045.8567,173827.817,174761.4155,175603.9805,177037.5293,179807.6288,180510.6818,180234.3155,179704.8947,179325.562,178582.3252,178667.5824,178615.9459,180529.4263,182084.8847,185949.8214,187175.7487,185608.7927,185177.729,187416.0543,189630.1209,191374.2615,194144.3826,196302.6139,198205.0943,199873.8475,203527.9753,206159.618,208496.8368,214676.048,219555.2124,220909.6413,223693.1998,223601.8566,224096.5469,223637.4971,226268.1297,230443.0807,232471.8451,236706.8106,241705.7703,243348.0168,245190.7528,242272.6053
394549,"Durham, NC",202890.5215,201566.0431,202486.361,203761.4521,204323.7983,204386.6636,204438.7198,204092.2091,204252.7833,204755.3399,205756.6751,206500.9693,206267.1789,207553.8663,207976.2153,208341.0054,209154.3638,210308.3518,210962.8002,211715.7859,212345.5947,213099.2945,213841.4906,214387.5904,215291.7465,215914.0042,217164.6585,218708.0254,220409.0871,221563.355,222017.9816,223394.5593,224855.5965,225439.2791,227212.4749,227579.5111,228516.3967,230526.2962,232643.4082,234858.6391,235591.4983,236374.9843,236843.5159,238193.5097,239215.5662,240641.1786,241977.6129,244000.6489,245766.4412,248409.5987,250403.0405,251313.6489,252706.8327,254795.916,256231.9858,256522.2626,258802.093,260212.3045,261205.7996,262842.6326,264183.222,265184.2091,266673.8288,268492.421,269158.2033,269667.5846,269715.0466,271309.227,272256.3904,273480.8642,273392.5206,274356.6021,275051.5033,276398.9022,277715.0336,279160.4237,279818.418,281057.8472,282523.6658,284136.0993,286029.1772,288958.6222,292847.1047,294801.0647,298523.3128,0,309139.0048,315485.0866,325629.0877,333754.1025,341470.9812,352805.9235,359215.7039,368058.3285,373027.9419,381165.4479,394581.8517,404185.8313,413329.6251,428722.473,437405.1522,440680.3395,437938.1523
394561,"El Paso, TX",123616.3351,123335.4652,124297.7028,123067.3109,123190.2335,122330.4142,122446.7899,122893.817,122505.9696,121912.5351,121629.8922,121904.2532,121184.4855,121282.9081,121755.4587,122264.2671,122775.029,123515.4839,123119.765,122641.6964,121694.8933,122567.7793,122433.0331,122563.5203,122468.6454,122516.2793,123371.8051,123116.1728,123265.5466,122768.408,123276.1598,124134.7507,124333.4422,124836.9243,126248.0618,126993.9065,127105.9334,127906.7593,128165.0696,129385.1825,129654.5637,129144.7508,129231.8091,129192.1211,128703.4074,128347.9783,127792.0152,128161.197,128221.7035,128134.128,128034.8811,128046.9869,128417.8498,130344.7786,130534.5616,130334.5341,131418.5212,131818.8486,131802.1537,132265.5293,132837.7561,133962.836,135467.1137,136572.79,137935.5847,139112.7867,139115.4838,139426.8195,135911.8835,135094.4715,136757.321,137613.6016,138389.6142,139782.6648,139214.0667,139263.7456,140658.6106,140980.6224,142374.237,143699.7462,145908.2251,148164.4877,149397.0831,151317.8588,153870.4508,155252.3564,157909.5933,159827.5104,164400.0506,167185.8405,169694.3834,172833.7873,175281.9984,175998.2181,178200.0387,180093.3673,181902.6994,184153.38,186954.2466,192819.3728,196125.7625,198572.8982,200049.514
394602,"Fort Collins, CO",271792.1587,273144.4135,275373.7932,278507.9264,278567.512,281024.4085,283472.873,284272.0956,286796.8162,288529.4124,290812.3393,290690.0251,291525.1187,295956.3824,300858.947,304528.2894,312530.2339,313293.9592,317287.0007,318660.7975,320944.5856,322965.7329,323767.4359,326405.8926,329653.5746,334469.5113,337887.6059,342707.9914,343716.9559,347929.7592,349737.1009,352237.6148,354911.3828,355167.2807,358696.4914,359875.4564,365955.2052,368191.872,371674.3753,376590.8172,379059.7445,379717.8954,379302.2921,380572.9067,379617.8041,380759.9371,382154.972,385239.4474,388081.5883,391828.2391,391701.9139,395303.5382,396892.4879,398393.0332,398092.7173,398878.2247,399640.6343,403597.7088,403778.1015,405833.5425,406794.1392,412034.465,413119.6958,410588.5272,412605.7296,409977.2074,411052.9614,410969.3961,411670.0554,408811.8509,413174.0956,416033.1818,416488.1554,417271.8626,422490.0146,427636.5374,426304.3815,426010.4782,427085.3406,426596.8956,429419.6067,435379.2833,435706.1998,441355.5875,448974.217,453534.6619,459221.8879,468523.4726,480731.614,495177.5685,501921.4066,510657.5261,516608.5482,520888.3326,528836.0226,540605.5632,548021.6721,557441.4902,569658.0962,583923.6324,593630.6174,590067.6842,580267.5671
394619,"Fresno, CA",200030.0416,198245.8831,201173.8032,201784.3332,203246.0927,202287.8571,196295.162,200112.3992,200688.2871,201809.2104,203249.1672,203776.7914,205123.1533,206283.0833,204132.7467,207875.8479,208821.4622,209241.6538,207485.7566,209346.3946,210587.438,211802.505,214678.1215,216928.056,217013.7988,217606.5549,219251.9888,219783.1716,220579.933,222683.8596,217469.5166,220777.8201,224806.3853,227091.0603,228474.7358,231908.5572,230919.5161,234817.8821,237875.1719,236139.5168,236874.8306,240449.84,239514.978,240016.7445,242206.1076,245698.4483,245949.4552,249151.1282,252922.2172,252877.119,252908.9161,257289.1401,261575.183,260733.3116,259003.8208,257325.1699,258489.7471,262063.8871,264352.9277,263346.55,264301.8796,266790.4727,268505.8861,267420.4129,266999.9319,269579.0659,267865.1187,268602.3253,268821.9716,272419.3325,271974.7726,271984.8543,273862.7403,275213.7853,279560.2242,282155.2539,279460.0802,277384.1833,286040.9802,288847.258,291959.0144,296591.6197,299529.2058,304642.6141,307779.6298,309983.8056,318898.6138,325152.5966,333329.0413,342004.0847,349025.5172,354522.8952,359974.3264,360083.5768,363860.4302,366886.4671,377293.9219,381204.6243,384843.3893,393506.5802,393656.1422,393470.5812,394117.3578
394623,"Gainesville, GA",169647.1622,172228.1766,173621.0015,176763.1308,176676.8858,175462.0374,176684.7193,178239.857,178243.8443,178604.5182,179073.4408,180027.4497,176267.9035,176034.7166,176875.4591,178627.1519,180625.2753,180912.1935,182072.7146,183852.3132,185182.1993,185837.7956,185873.4446,186593.7369,189076.809,189664.4595,191949.0827,193078.0643,194207.2598,197106.4124,197108.4552,197403.5626,198424.3482,198975.7261,198984.2581,200449.6723,202612.0524,204689.4475,204748.0521,206284.8039,206693.0882,208964.1137,212326.5415,212215.5252,213475.6612,214241.8629,216604.0767,214794.3645,216577.3634,218196.173,221182.5422,222629.7721,225177.2314,223523.6996,225575.4647,227150.0944,227958.479,229442.6031,230476.9408,232684.4694,231687.9065,234078.3455,233614.9872,234118.5202,233741.2637,236211.5722,235984.3617,237582.2292,239081.4148,238193.9778,238016.0363,238537.7288,241350.8831,242890.8928,243293.2861,245504.8507,246336.262,247908.1698,249288.86,251926.2173,255492.0904,257088.7404,258786.2998,263099.8517,265682.6056,268189.4592,274786.9073,277245.4719,285467.6946,292737.2921,302483.7377,312883.8479,318430.2149,328551.6314,340131.3667,345180.4931,354402.0776,365304.3505,364964.1465,373212.3232,378340.8669,382509.1537,382165.3025
394640,"Grand Rapids, MI",142611.0245,143720.6481,144179.3489,145051.4167,147477.34,147539.8452,148000.7515,147884.6638,148672.512,149004.8574,149430.4378,148891.2941,151031.7915,152690.3844,154949.8467,156939.6267,157613.6958,158913.9673,158871.1231,159447.7109,159403.2242,159883.4108,161421.64,162502.2697,163311.6951,163787.0586,165351.7617,166993.8576,168967.6783,170171.5864,171513.7023,172770.0872,174111.4936,174149.9573,174805.3915,175804.9482,177437.1328,178800.2001,182566.7073,185670.417,187199.5574,187797.9251,187899.9622,189100.376,188818.5085,189780.6359,189674.532,191272.2998,193565.6773,195967.1217,196786.0922,199101.6356,202171.835,203030.7001,203707.1976,205716.5246,203971.3391,205245.874,206836.141,208371.521,208991.0007,210419.5104,213235.4066,215262.4505,217743.4742,217584.1639,216743.2664,215604.0219,216986.4632,217201.6355,220269.6381,220330.921,222323.6849,224569.9181,227609.1519,231004.5367,227147.5499,228126.7311,232017.0718,234298.298,236333.9186,238231.7663,240794.7806,242454.6691,246806.0485,250436.2586,255153.7842,258691.8761,264308.1766,270707.3129,272783.7739,273672.4766,274252.0164,279163.2133,280409.5969,283378.165,287992.8675,294933.6882,301489.6834,307726.1818,312212.7124,313808.1477,310457.7032
394648,"Greensboro, NC",123550.4686,123272.0346,123549.3477,123898.2296,124485.0965,124413.6006,124257.4895,124538.7366,124350.5859,124462.4469,124402.9214,124478.2596,125738.6979,126095.4947,126432.3921,125976.6401,126467.4219,126520.402,126533.2339,126819.2179,126986.1531,127149.2133,127033.9545,126911.1969,126316.3771,126825.9464,127312.8761,128042.6613,128441.5379,129550.2233,130135.5668,130882.2332,131154.4858,131708.4183,132641.9415,133172.5613,132291.4824,133273.1577,133594.2188,134870.1521,136153.2226,136712.6547,137698.2547,136700.6514,137854.6503,138501.631,139391.3706,139889.8831,139835.2894,141038.5843,141516.9101,141808.3277,142730.6247,143967.9669,144887.7603,143766.5383,144443.5078,145170.0748,146782.5217,147646.2213,147901.7859,148929.5928,150239.3647,151724.7335,152544.968,153394.5299,153945.46,153990.8949,155482.9638,155598.458,156399.7453,156927.6573,158190.8825,159211.3123,161758.5052,163931.3232,164892.0953,165476.7948,165721.3191,167781.8795,169679.4053,172355.4172,174783.464,175705.579,178599.5383,181073.4229,182912.1232,185460.2936,190026.8222,193860.8396,196658.1553,200447.3738,202565.6819,205581.6278,207648.8095,211571.9754,215968.8533,218192.9942,222896.0563,230044.7111,230962.0109,233728.3407,236835.1157
394653,"Greenville, SC",152725.9208,152680.8366,153414.0021,153940.4266,155139.4316,155688.0272,156364.0325,156285.1591,156417.0558,156955.4979,156157.476,156139.5099,156761.6906,157773.0501,158945.4312,159854.6304,160471.4193,161539.2731,162617.4528,163595.4199,164638.0094,165370.916,166114.3658,165593.2086,165888.4801,165573.3824,166495.0275,167650.9964,168589.5119,169843.5548,170753.6573,170934.6724,172443.4707,173513.6907,172672.4414,174005.8214,176027.7919,177973.8156,178827.1198,180220.9073,181180.2771,181852.6681,182953.4721,184011.0001,184822.3115,186221.5622,186781.1988,187507.9614,188832.9765,189387.6258,190916.7839,192717.6245,193830.0187,194615.7451,196051.0663,197202.2992,198504.2524,198776.6775,200113.0185,201519.6576,200860.9665,201945.7255,202901.9282,204167.41,205358.1991,206050.5475,207176.2915,208103.2824,208318.6368,209101.7767,209330.8652,209837.7097,210423.1797,210729.3262,211869.2805,213578.4133,214451.0633,215154.6057,216942.9172,219386.9891,221894.8239,223126.5678,225568.3109,227025.046,228555.5254,232084.1095,233348.0925,236731.1009,239345.7431,244039.9243,249562.3783,252482.755,257064.122,262609.6415,266371.9094,271323.6173,277011.5193,283206.6637,288096.0029,297119.3145,302424.9499,306040.5808,308036.9871
394666,"Harrisburg, PA",166313.9153,166000.521,166682.6528,167667.8787,168084.3761,168497.2351,168392.863,168738.9677,168469.6765,168368.1346,167508.1622,167053.6099,167076.2985,167574.9394,167221.9666,167954.3568,168403.2949,168661.4346,168897.9458,168593.5878,169008.4887,169331.4918,169617.9274,169902.3556,169429.7288,169600.7436,170345.2265,170829.1959,171340.8395,171404.7608,172543.8881,173053.0681,172569.5308,173173.8132,173515.0562,174551.5734,175280.6904,176226.5219,176321.808,178138.8895,178890.0883,178945.1232,179616.7192,179987.7383,180585.1118,180385.6814,180941.1216,181141.295,181564.1814,181427.306,182630.0612,183386.0933,184312.6442,185212.4907,185351.1934,186036.1657,186394.6253,186509.5818,187522.8509,187627.5777,188289.1857,188662.1853,188799.9138,189658.3892,189995.0893,190921.3688,191576.3938,191531.839,192467.6271,192564.5801,192585.5615,193105.7223,194265.8304,195359.0234,196058.4008,197231.8018,198730.863,199519.0576,200540.5314,201917.2665,203423.9068,205449.8987,208002.4054,209806.128,211987.5161,214603.3874,217740.4343,221699.3631,223774.8866,227363.3514,230096.3633,231764.2334,234232.0789,236009.1853,238476.1867,242089.8546,245232.1519,248365.5584,250430.0643,253420.5298,255260.7118,258053.5157,258808.1872
394669,"Hartford, CT",226415.218,227185.5066,227780.0827,227675.5315,227593.8038,227304.5369,226749.6915,225180.1307,223700.0767,223702.0076,220839.3294,220363.295,220352.0368,220567.2664,221584.2305,223093.6171,224943.0105,225681.6248,224516.6064,224029.4179,223665.9961,223421.2033,221733.7583,223084.0831,222333.4806,223237.097,225016.0641,223853.8816,225762.7051,225550.1735,225742.4228,225745.1449,224769.324,224347.4451,225240.8508,224624.4582,227214.2146,227630.9739,228768.9671,231170.9971,231514.3548,231846.6158,232478.1314,232981.6037,232123.2463,232013.0691,232254.547,231567.1252,233151.3495,233218.5668,234240.4681,235782.9019,237594.6739,237397.9165,237021.1486,236260.9874,235128.3517,234754.7905,235062.0525,235166.9617,234775.6503,235751.3125,236144.7076,237378.2256,237396.5902,238789.2161,237661.6541,237140.7655,237569.8776,237310.9256,237207.5072,237590.8994,237992.2306,236721.231,241092.522,241514.7427,242030.9963,244611.0813,248079.7565,249171.6422,253091.745,256039.1822,258205.8066,260536.5856,263268.2213,267070.4733,271859.645,277444.6973,284658.9979,288128.8689,291713.902,293099.5821,295250.7338,294739.8256,296066.9046,297927.4798,302527.3963,303722.3412,309669.4516,318663.1348,322912.9783,325447.8066,324265.1313
394692,"Houston, TX",166429.9806,167866.6432,168450.7586,170123.9019,171704.0792,173078.888,175030.7304,176241.381,177166.7708,178236.5718,179358.1478,180728.6042,182280.0462,183552.7694,185985.6459,187478.0268,188993.9214,190031.4985,190144.8115,189770.5301,190568.4755,191544.3033,191287.9626,192284.0308,194156.0821,194236.3098,194803.224,195940.17,197473.9804,197727.789,198709.0768,197407.9392,197348.0406,198018.228,199244.0243,200006.2625,199683.1841,201344.9832,202794.5783,203265.7275,204451.1576,205112.1192,204801.6729,204129.811,204698.0168,204774.8402,205260.911,206146.0362,206456.2231,207063.8015,208776.7786,210830.6018,211907.7764,212302.4028,212969.8414,213492.9621,213872.3343,214267.6318,214572.3049,215185.2753,217004.3525,217566.3548,217751.1228,218411.3895,219706.0099,220121.7174,220606.8612,220206.6495,219752.2852,221177.2799,221125.2426,220895.0847,220768.6855,222386.6851,224079.768,225342.824,225874.1437,226078.5246,227118.4052,227946.5287,230638.3384,232139.7619,234344.1154,236741.3346,238802.9111,242664.524,243515.8383,247699.7793,254039.1793,260731.7051,265969.3191,271216.9978,273958.0163,277124.3862,279251.2318,283058.0051,286583.6232,292354.5911,299856.7597,306026.395,310881.3298,313716.6368,313998.5292
394705,"Indianapolis, IN",136638.0082,138227.8969,139867.9003,140487.138,140861.079,141482.2071,141688.0017,141257.9598,141055.8769,141244.3318,141501.2033,141612.749,140839.6285,141566.9807,141948.3965,143220.871,143712.8766,143883.2475,143481.8456,143408.0501,143908.5258,143608.3947,144460.94,145120.5608,145349.8942,146195.3288,146078.9861,146975.3267,148493.5943,150329.7684,151668.8474,152535.97,153142.8349,152978.0401,152433.1032,152503.9151,152471.6221,154276.9664,156388.9638,158219.9532,159827.1856,160801.0876,160847.7521,162071.8211,161804.3042,162954.4306,163708.2563,163623.587,163767.9817,165617.0363,168168.8888,170150.2721,171303.3141,173282.3256,174594.3316,174976.4143,175067.2552,175222.022,176548.3802,178357.5264,179049.9575,178730.1971,180239.197,181042.3217,182729.5547,183023.1405,183370.094,184074.4603,185662.4768,185508.4731,185852.1719,186472.4379,187366.9605,189511.7914,191084.622,192622.5542,194077.9055,195464.0405,198059.0005,199663.8881,201490.3833,203122.7255,205555.2551,208454.6413,210245.3384,214698.3587,218559.4566,220618.6769,225421.5287,229510.2036,232508.9981,234907.0978,237893.2838,241396.264,245952.369,249999.3202,254220.7566,259808.7544,261142.902,267143.854,270741.1549,272861.3339,272815.0997
394711,"Jackson, MS",116599.8606,116480.0481,116340.96,115998.9308,116718.722,116523.9374,116871.5972,117833.6204,118462.8576,119503.4891,120671.4432,120957.095,122233.1627,122777.012,123047.4381,123726.0712,124424.3703,124963.7946,125575.6354,125536.8206,125609.9213,125612.4358,125342.402,125129.8762,125741.9188,125322.6295,125523.3275,125372.8033,125892.5044,126663.8136,126715.2431,127297.2074,127791.2497,127434.9804,128017.4628,128503.4762,128185.8674,128293.0249,129811.6417,130759.7848,131046.5904,131269.9873,131615.4367,131677.1773,132028.7704,132499.6132,132353.646,132218.3446,132884.8337,133433.441,132984.8306,133640.2764,134012.2011,134161.5015,135206.6828,134444.9614,135615.125,135332.5844,135621.0645,136308.9716,135832.8652,137538.8278,138249.8957,138745.1991,138753.7716,139581.5533,139441.2739,139691.9626,139767.5113,140709.1375,139744.0188,140499.3212,141173.5001,141837.479,141664.6525,141581.0052,141916.2231,142056.3734,142567.6841,143831.4536,144987.0566,147071.6363,148710.5679,150547.2,152300.0092,153177.8226,153872.0979,156609.1955,159154.8259,161729.3099,165811.4015,167033.6775,169359.3315,170477.9253,171566.3952,175014.3796,177962.9187,179544.4123,182875.8597,184719.5062,186190.0562,186849.0797,185649.8127
394714,"Jacksonville, FL",166603.7025,167087.5505,167436.9423,167794.0184,168249.3101,168590.5834,169187.6337,169184.4246,171038.9079,170979.5677,171159.1283,171100.8093,171483.2062,171385.5186,173609.1408,174615.0361,175465.8947,177322.252,178330.085,178997.1585,179127.8767,179948.8389,180355.8764,182737.2414,181429.7372,182111.7755,183297.9689,186119.4464,187021.134,187474.281,188932.5499,189668.2287,190813.858,191713.423,192163.1071,194082.9667,194796.5125,197052.4258,199342.8008,199962.0274,201621.1329,203415.1692,204143.5714,206026.0343,207499.8697,209055.0065,210688.064,213114.5174,211581.8729,212520.2404,214536.2699,216531.6409,219429.0459,220877.0091,222435.806,222731.8453,223194.5489,224893.7482,225182.7891,225538.8219,224897.456,226624.2533,227285.2611,229116.4536,229791.2994,231116.4278,231704.9385,232046.4487,232361.608,234053.2259,232254.0192,234075.5415,235027.3986,236810.4072,239767.967,240212.4927,240527.4785,241145.2592,241833.9234,244713.3203,247147.5491,249803.7987,252149.5307,255163.0603,259386.5776,263624.5039,267169.4533,272353.3745,280095.8254,288064.2656,295604.1448,302503.3899,310037.7835,316045.7723,321995.3488,329368.0431,336420.2759,343645.299,355007.4897,364037.5501,370015.9514,377285.6376,379196.2456
394735,"Kansas City, MO",147596.8633,146833.0944,147877.4009,149403.166,150251.8199,150836.1593,151337.3499,151526.1277,151547.1985,151556.3894,152499.7121,152054.1593,152272.7073,152689.5464,154553.1311,155831.8897,156975.6796,158115.7238,158619.0626,158388.0968,159055.1795,159879.3688,159684.9413,160199.9216,160372.5683,161551.1335,163631.9999,164953.2382,166543.4731,167727.4415,168517.6851,169371.9897,169862.1296,170459.9072,171546.6247,172304.9423,173546.1077,175040.0647,176895.4626,178526.3198,179849.4116,180178.6517,181474.872,181565.4413,183093.8111,184062.0531,185610.3239,186989.2028,189022.7828,190232.6569,191775.5479,194195.2841,195406.8748,195887.6588,196828.6469,197623.3055,197966.0037,197907.0233,199151.0357,200778.013,201178.4034,202338.0779,203320.7292,204113.9076,204750.1564,205216.2777,205889.569,205690.5734,206145.0504,206256.8178,206508.2763,207474.1741,208942.9268,210533.3697,213016.1195,213954.5868,214799.3376,216242.2889,218353.049,220641.3102,222611.1084,224982.6873,227445.2977,230017.3005,232278.4813,238417.5158,242818.5365,247648.483,250828.1124,253822.4292,256600.5188,258039.7149,259576.1744,263054.8755,263788.608,268293.8244,272943.8125,278696.4538,281813.6668,285820.3253,288391.1892,289018.2387,288358.7454
394746,"Killeen, TX",125673.7301,126989.2393,126521.4288,127310.312,127252.4398,127723.6822,128519.9269,128832.1888,129565.5683,129805.218,129264.1876,130719.1047,131358.6888,131503.254,132149.7343,132496.974,132949.487,133451.7956,132919.2403,132622.6812,132509.9681,133031.5167,134975.9233,134629.5496,134115.6089,134256.7216,135692.4195,136002.0621,136187.9806,136221.6394,136960.2037,136982.5891,137523.085,137686.4177,137905.7248,138563.668,138489.4148,139762.4009,140001.3499,141310.8858,141956.5091,142717.266,142788.8186,143544.2464,143058.4602,143649.6577,144303.1224,145341.5504,146297.7787,147708.2296,148250.9298,148443.4538,148762.6086,149401.0986,150653.9492,151258.9044,151049.6843,151531.3897,152570.4625,152557.3416,152863.5659,153878.8722,154219.503,155322.7206,156525.097,157216.3183,158416.3103,157967.786,158523.3232,159859.3414,160378.2766,161459.5149,162218.3773,162796.4996,163780.9632,164336.4671,165591.8288,167250.5558,168465.2153,169538.9035,171195.6417,172966.5092,175646.2694,176485.7259,179461.3468,182152.7036,185712.8778,191082.6504,195078.8578,199463.0301,205424.2892,209768.9635,214167.2829,220626.9895,224627.3778,230125.6866,234533.0193,240913.2067,247116.5945,251870.1551,258447.46,262847.051,265223.624
394753,"Knoxville, TN",148481.1338,149244.4069,149849.2548,150297.4848,150925.9177,150921.2638,151654.7659,151783.9986,151369.4742,151048.7158,151513.5899,151840.468,151025.3704,151227.9124,151912.6579,153200.2138,153827.8371,154023.5957,154852.3535,155364.2873,155641.5828,156979.7843,157655.0589,157797.7356,158470.196,158657.7833,159539.3962,159509.8709,159987.5867,160657.0177,161137.0142,161486.0748,162705.9827,163016.8112,163703.7397,164103.5224,164349.2253,165012.6661,166221.3567,167261.3012,168702.7295,170062.7326,171310.8816,171196.0597,171899.998,172264.5126,173315.4323,174162.2869,174112.1506,175602.6272,177215.9238,178197.5283,179579.5499,180914.756,181758.6806,182149.8524,182572.1635,183797.8034,184081.4244,185530.7206,186532.5353,187957.5801,188632.4155,191165.6333,191506.4566,192196.0449,192536.0628,193580.0128,194883.6675,195501.5446,196685.4071,197318.2001,198611.2447,200900.8103,202685.3273,203950.5713,205895.6428,206346.809,207796.6478,209878.9939,212798.5991,215176.9054,218772.3876,221612.4713,224357.4426,228209.1805,231737.2643,236884.7741,242906.6237,247155.852,254414.4929,260242.9943,264871.2731,270548.579,275042.9143,283732.3889,287486.2138,296111.8762,299003.1667,308247.853,314041.2998,319715.4968,319309.1481
394766,"Lakeland, FL",126385.804,126438.9072,127597.9817,127629.3321,129056.336,128871.4791,129890.9223,129037.8586,131702.8447,133364.5145,134279.4791,134681.1309,135256.9703,136617.8612,136229.5064,136312.5384,138130.2237,137836.6649,137786.1815,139310.4414,140135.0927,140525.3307,140991.6117,143335.2962,143378.654,146291.1619,145688.5461,147207.6796,147297.8804,149700.257,152672.9282,152457.5143,152717.5085,153116.1137,155299.0586,155215.013,156416.8638,158573.3983,160155.1982,160757.3733,161840.5804,162845.5925,163534.1061,165132.2816,166229.5608,167463.6664,170094.3134,171344.4625,168591.7829,170483.1122,173001.5947,175991.2493,177730.1327,178505.7253,180824.7016,182318.9005,183097.1636,184280.69,184238.0998,185686.369,186916.3884,186074.6176,186951.7995,187522.6134,189988.2607,189897.7479,190956.7745,190545.6563,188748.6556,190533.0036,193716.2105,194156.1205,194453.4976,197533.4242,198700.6346,198653.4636,198417.0646,200824.238,200010.7979,203508.0117,207469.96,209093.4277,209846.763,212160.5444,215743.166,216050.2435,219900.5416,225767.0856,230031.9943,238710.7804,245831.3943,251006.2299,258751.5374,265402.7685,271622.5742,273822.4057,282469.8121,288785.8685,296324.4799,305535.5286,311973.9277,315849.2651,320089.6436
